Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year,day,month,snow,smoke,fog,drizzle,rain,mist,storm,h_fog,haze,week,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
1,2011-07-12,87,70,79,63,69,0,14,427,1928,0.0,0.01,29.25,29.94,5.6,2,7.7,2011,12,Jul,0,0,0,0,0,0,0,0,0,28,80.0,83.0,76.0,0.13,0.001,0.0,1900-01-01 04:27:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,58.12546502507588,71.65504095425479,58.661619035646275,43.208193911345816
2,2011-07-12,88,71,80,64,69,0,15,427,1928,0.0,0.01,29.31,29.92,4.5,4,7.0,2011,12,Jul,0,0,0,0,0,0,0,0,0,28,79.0,80.0,76.0,0.01,0.39,0.0,1900-01-01 04:27:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,58.26033004484017,58.12546502507588,74.13121617378584,53.73879567955987
1,2011-07-13,74,63,69,57,62,0,4,428,1927,0.0,0.0,29.35,30.06,10.5,4,10.9,2011,13,Jul,0,0,0,0,0,0,0,0,0,28,80.0,80.0,79.0,0.01,0.13,0.0,1900-01-01 04:28:00,1900-01-01 19:27:00,14,15.0,15.0,15.0,65.62681401424108,58.26033004484017,71.65504095425479,52.28097707329735
2,2011-07-13,74,66,70,57,63,0,5,428,1927,0.0,0.0,29.4,30.04,11.6,4,12.2,2011,13,Jul,0,0,0,0,0,0,0,0,0,28,69.0,79.0,83.0,0.0,0.01,0.001,1900-01-01 04:28:00,1900-01-01 19:27:00,14,14.0,15.0,15.0,63.42543664464111,65.62681401424108,58.12546502507588,60.71557233563368
1,2011-07-14,82,59,71,56,63,0,6,428,1927,0.0,0.0,29.3,30.02,6.5,10,8.0,2011,14,Jul,0,0,0,0,0,0,0,0,0,28,70.0,80.0,83.0,0.0,0.01,0.001,1900-01-01 04:28:00,1900-01-01 19:27:00,14,14.0,15.0,15.0,59.132646832896604,63.42543664464111,58.26033004484017,58.661619035646275
2,2011-07-14,82,65,74,56,63,0,9,428,1927,0.0,0.0,29.35,30.0,7.3,9,8.7,2011,14,Jul,0,0,0,0,0,0,0,0,0,28,71.0,69.0,80.0,0.0,0.0,0.39,1900-01-01 04:28:00,1900-01-01 19:27:00,14,14.0,14.0,15.0,53.44917535243523,59.132646832896604,65.62681401424108,74.13121617378584
1,2011-07-15,87,70,79,60,66,0,14,429,1926,0.0,0.001,29.27,29.98,5.4,9,6.7,2011,15,Jul,0,0,0,0,0,0,0,0,0,28,74.0,70.0,80.0,0.0,0.0,0.13,1900-01-01 04:29:00,1900-01-01 19:26:00,14,14.0,14.0,15.0,52.28097707329735,53.44917535243523,63.42543664464111,71.65504095425479
2,2011-07-15,86,71,79,60,67,0,14,429,1926,0.0,0.0,29.33,29.96,6.2,10,6.8,2011,15,Jul,0,0,0,0,0,0,0,0,0,28,79.0,71.0,79.0,0.001,0.0,0.01,1900-01-01 04:29:00,1900-01-01 19:26:00,14,14.0,14.0,15.0,52.28097707329735,52.28097707329735,59.132646832896604,58.12546502507588
1,2011-07-16,89,71,80,61,68,0,15,430,1925,0.0,0.001,29.32,30.02,3.4,19,4.3,2011,16,Jul,0,0,0,0,0,0,0,0,0,28,79.0,74.0,80.0,0.0,0.0,0.01,1900-01-01 04:30:00,1900-01-01 19:25:00,14,14.0,14.0,15.0,52.42649135912414,52.28097707329735,53.44917535243523,58.26033004484017
2,2011-07-16,90,74,82,60,68,0,17,430,1925,0.0,0.0,29.38,30.0,2.5,19,2.7,2011,16,Jul,0,0,0,0,0,0,0,0,0,28,80.0,79.0,69.0,0.001,0.001,0.0,1900-01-01 04:30:00,1900-01-01 19:25:00,14,14.0,14.0,14.0,47.41536277671987,52.42649135912414,52.28097707329735,65.62681401424108
1,2011-07-17,95,69,82,69,74,0,17,431,1925,0.0,0.0,29.35,30.06,6.2,22,6.4,2011,17,Jul,0,0,0,0,0,0,0,0,0,28,82.0,79.0,70.0,0.0,0.0,0.0,1900-01-01 04:31:00,1900-01-01 19:25:00,14,14.0,14.0,14.0,64.89410549324761,47.41536277671987,52.28097707329735,63.42543664464111
2,2011-07-17,95,74,85,69,74,0,20,431,1925,0.0,0.0,29.41,30.04,6.8,23,7.2,2011,17,Jul,0,0,0,0,0,0,0,0,0,28,82.0,80.0,71.0,0.0,0.001,0.0,1900-01-01 04:31:00,1900-01-01 19:25:00,14,14.0,14.0,14.0,58.92641119405927,64.89410549324761,52.42649135912414,59.132646832896604
1,2011-07-18,92,80,86,75,78,0,21,432,1924,0.0,0.01,29.23,29.96,10.6,25,10.8,2011,18,Jul,0,0,0,0,0,0,0,0,1,29,85.0,82.0,74.0,0.0,0.0,0.0,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,69.89142111883982,58.92641119405927,47.41536277671987,53.44917535243523
2,2011-07-18,93,81,87,74,77,0,22,432,1924,0.0,0.001,29.29,29.94,11.2,24,11.7,2011,18,Jul,0,0,0,0,0,0,0,0,1,29,86.0,82.0,79.0,0.01,0.0,0.001,1900-01-01 04:32:00,1900-01-01 19:24:00,14,14.0,14.0,14.0,65.48285068085589,69.89142111883982,64.89410549324761,52.28097707329735
1,2011-07-19,93,78,86,72,76,0,21,433,1923,0.0,0.0,29.17,29.89,4.5,7,6.2,2011,19,Jul,0,0,0,0,0,0,0,0,0,29,87.0,85.0,79.0,0.001,0.0,0.0,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,63.20106096929384,65.48285068085589,58.92641119405927,52.28097707329735
2,2011-07-19,92,79,86,73,77,0,21,433,1923,0.0,0.0,29.23,29.86,3.2,6,6.6,2011,19,Jul,0,0,0,0,0,1,0,0,0,29,86.0,86.0,80.0,0.0,0.01,0.001,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,65.36616494421679,63.20106096929384,69.89142111883982,52.42649135912414
1,2011-07-20,99,73,86,73,77,0,21,433,1923,0.0,0.02,29.08,29.8,9.0,23,10.7,2011,20,Jul,0,0,0,0,0,1,0,0,1,29,86.0,87.0,82.0,0.0,0.001,0.0,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,65.36616494421679,65.36616494421679,65.48285068085589,47.41536277671987
2,2011-07-20,100,77,89,73,77,0,24,433,1923,0.0,0.0,29.15,29.78,7.6,23,9.9,2011,20,Jul,0,0,0,0,0,0,0,0,0,29,86.0,86.0,82.0,0.02,0.0,0.0,1900-01-01 04:33:00,1900-01-01 19:23:00,14,14.0,14.0,14.0,59.44951078257661,65.36616494421679,63.20106096929384,64.89410549324761
1,2011-07-21,99,75,87,70,76,0,22,434,1922,0.0,0.02,29.1,29.8,6.2,28,8.8,2011,21,Jul,0,0,0,0,0,0,0,0,0,29,89.0,86.0,85.0,0.0,0.0,0.0,1900-01-01 04:34:00,1900-01-01 19:22:00,14,14.0,14.0,14.0,57.211968524799296,59.44951078257661,65.36616494421679,58.92641119405927
2,2011-07-21,101,82,92,72,77,0,27,434,1922,0.0,0.0,29.16,29.77,5.3,26,10.0,2011,21,Jul,0,0,0,0,0,0,0,0,0,29,87.0,86.0,86.0,0.02,0.02,0.01,1900-01-01 04:34:00,1900-01-01 19:22:00,14,14.0,14.0,14.0,52.33855027308786,57.211968524799296,65.36616494421679,69.89142111883982
1,2011-07-22,88,70,79,70,73,0,14,435,1921,0.0,1.55,29.18,29.88,1.7,9,9.0,2011,22,Jul,0,0,0,0,1,1,0,0,0,29,92.0,89.0,87.0,0.0,0.0,0.001,1900-01-01 04:35:00,1900-01-01 19:21:00,14,14.0,14.0,14.0,74.03681432069278,52.33855027308786,59.44951078257661,65.48285068085589
2,2011-07-22,100,71,85,70,74,0,20,435,1921,0.0,0.14,29.23,29.86,3.8,10,8.2,2011,22,Jul,0,0,0,0,1,1,0,0,0,29,79.0,87.0,86.0,1.55,0.02,0.0,1900-01-01 04:35:00,1900-01-01 19:21:00,14,14.0,14.0,14.0,60.97163586947039,74.03681432069278,57.211968524799296,63.20106096929384
1,2011-07-23,87,70,79,70,73,0,14,436,1920,0.0,6.86,29.23,29.95,0.8,30,5.3,2011,23,Jul,0,0,0,0,1,1,0,0,0,29,85.0,92.0,86.0,0.14,0.0,0.0,1900-01-01 04:36:00,1900-01-01 19:20:00,14,14.0,14.0,14.0,74.03681432069278,60.97163586947039,52.33855027308786,65.36616494421679
2,2011-07-23,87,70,79,70,73,0,14,436,1920,0.0,0.04,29.28,29.93,0.7,20,4.9,2011,23,Jul,0,0,0,0,1,1,1,0,0,29,79.0,79.0,86.0,6.86,1.55,0.02,1900-01-01 04:36:00,1900-01-01 19:20:00,14,14.0,14.0,14.0,74.03681432069278,74.03681432069278,74.03681432069278,65.36616494421679
1,2011-07-24,87,72,80,70,73,0,15,437,1919,0.0,0.18,29.26,29.97,1.5,23,6.4,2011,24,Jul,0,0,0,0,1,1,0,0,0,29,79.0,85.0,89.0,0.04,0.14,0.0,1900-01-01 04:37:00,1900-01-01 19:19:00,14,14.0,14.0,14.0,71.65504095425479,74.03681432069278,60.97163586947039,59.44951078257661
2,2011-07-24,87,72,80,69,72,0,15,437,1919,0.0,0.02,29.32,29.95,0.7,20,5.7,2011,24,Jul,0,0,0,0,1,0,0,0,0,29,80.0,79.0,87.0,0.18,6.86,0.02,1900-01-01 04:37:00,1900-01-01 19:19:00,14,14.0,14.0,14.0,69.25145351909107,71.65504095425479,74.03681432069278,57.211968524799296
1,2011-07-25,88,73,81,66,71,0,16,438,1918,0.0,0.0,29.2,29.91,3.4,32,6.5,2011,25,Jul,0,0,0,0,0,0,0,0,0,30,80.0,79.0,92.0,0.02,0.04,0.0,1900-01-01 04:38:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,60.45732349873892,69.25145351909107,74.03681432069278,52.33855027308786
2,2011-07-25,90,73,82,67,71,0,17,438,1918,0.0,0.01,29.25,29.89,2.1,35,6.1,2011,25,Jul,0,0,0,0,0,0,0,0,0,30,81.0,80.0,79.0,0.0,0.18,1.55,1900-01-01 04:38:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,60.58672224319709,60.45732349873892,71.65504095425479,74.03681432069278
1,2011-07-26,83,71,77,63,68,0,12,439,1918,0.0,0.0,29.18,29.88,6.3,5,8.5,2011,26,Jul,0,0,0,0,0,0,0,0,0,30,82.0,80.0,85.0,0.01,0.02,0.14,1900-01-01 04:39:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,62.07955325112666,60.58672224319709,69.25145351909107,60.97163586947039
2,2011-07-26,85,72,79,62,68,0,14,439,1918,0.0,0.01,29.23,29.86,5.9,6,8.0,2011,26,Jul,0,0,0,0,0,0,0,0,0,30,77.0,81.0,79.0,0.0,0.0,6.86,1900-01-01 04:39:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,56.116753344946545,62.07955325112666,60.45732349873892,74.03681432069278
1,2011-07-27,90,68,79,66,70,0,14,440,1917,0.0,0.71,29.13,29.85,6.2,16,9.5,2011,27,Jul,0,0,0,0,1,0,0,0,0,30,79.0,82.0,79.0,0.01,0.01,0.04,1900-01-01 04:40:00,1900-01-01 19:17:00,14,14.0,14.0,14.0,64.53440440037178,56.116753344946545,60.58672224319709,74.03681432069278
2,2011-07-27,92,72,82,66,71,0,17,440,1917,0.0,0.001,29.21,29.84,6.0,16,9.9,2011,27,Jul,0,0,0,0,0,1,0,0,0,30,79.0,77.0,80.0,0.71,0.0,0.18,1900-01-01 04:40:00,1900-01-01 19:17:00,14,14.0,14.0,14.0,58.52840492887494,64.53440440037178,62.07955325112666,71.65504095425479
1,2011-07-28,87,73,80,71,74,0,15,441,1916,0.0,0.7,29.2,29.89,3.2,23,6.8,2011,28,Jul,0,0,0,0,1,1,0,0,0,30,82.0,79.0,80.0,0.001,0.01,0.02,1900-01-01 04:41:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,74.13121617378584,58.52840492887494,56.116753344946545,69.25145351909107
2,2011-07-28,88,74,81,71,74,0,16,441,1916,0.0,0.001,29.26,29.87,3.3,21,6.8,2011,28,Jul,0,0,0,0,0,0,0,0,0,30,80.0,79.0,81.0,0.7,0.71,0.0,1900-01-01 04:41:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,71.75624606455973,74.13121617378584,64.53440440037178,60.45732349873892
1,2011-07-29,86,71,79,67,71,0,14,442,1915,0.0,0.7,29.28,29.98,4.3,4,5.9,2011,29,Jul,0,0,0,0,0,1,0,0,0,30,81.0,82.0,82.0,0.001,0.001,0.01,1900-01-01 04:42:00,1900-01-01 19:15:00,14,14.0,14.0,14.0,66.80393971588522,71.75624606455973,58.52840492887494,60.58672224319709
2,2011-07-29,86,74,80,69,72,0,15,442,1915,0.0,0.36,29.34,29.96,3.5,4,5.6,2011,29,Jul,0,0,0,0,1,1,0,0,0,30,79.0,80.0,77.0,0.7,0.7,0.0,1900-01-01 04:42:00,1900-01-01 19:15:00,14,14.0,14.0,14.0,69.25145351909107,66.80393971588522,74.13121617378584,62.07955325112666
1,2011-07-30,91,67,79,64,70,0,14,443,1914,0.0,0.0,29.35,30.05,2.4,13,3.4,2011,30,Jul,0,0,0,0,0,0,0,0,0,30,80.0,81.0,79.0,0.36,0.001,0.01,1900-01-01 04:43:00,1900-01-01 19:14:00,14,14.0,14.0,14.0,60.196870734409735,69.25145351909107,71.75624606455973,56.116753344946545
2,2011-07-30,91,68,80,65,71,0,15,443,1914,0.0,0.0,29.41,30.03,2.0,11,3.4,2011,30,Jul,0,0,0,0,0,0,0,0,0,30,79.0,79.0,79.0,0.0,0.7,0.71,1900-01-01 04:43:00,1900-01-01 19:14:00,14,14.0,14.0,14.0,60.32737377296931,60.196870734409735,66.80393971588522,64.53440440037178
1,2011-07-31,90,68,79,69,73,0,14,444,1913,0.0,0.0,29.35,30.06,4.9,25,5.0,2011,31,Jul,0,0,0,0,0,0,0,0,0,30,80.0,80.0,82.0,0.0,0.36,0.001,1900-01-01 04:44:00,1900-01-01 19:13:00,14,14.0,14.0,14.0,71.55333298747615,60.32737377296931,69.25145351909107,58.52840492887494
2,2011-07-31,91,73,82,69,73,0,17,444,1913,0.0,0.0,29.41,30.04,4.5,23,5.0,2011,31,Jul,0,0,0,0,0,0,0,0,0,30,79.0,79.0,80.0,0.0,0.0,0.7,1900-01-01 04:44:00,1900-01-01 19:13:00,14,14.0,14.0,14.0,64.89410549324761,71.55333298747615,60.196870734409735,74.13121617378584
1,2011-08-01,91,74,83,72,75,0,18,445,1911,0.0,0.0,29.28,29.99,4.2,27,4.9,2011,1,Aug,0,0,0,0,0,0,0,0,0,31,82.0,80.0,81.0,0.0,0.0,0.001,1900-01-01 04:45:00,1900-01-01 19:11:00,14,14.0,14.0,14.0,69.57374394621404,64.89410549324761,60.32737377296931,71.75624606455973
2,2011-08-01,91,76,84,71,75,0,19,445,1911,0.0,0.0,29.33,29.97,3.1,25,5.9,2011,1,Aug,0,0,0,0,0,1,0,0,1,31,83.0,79.0,79.0,0.0,0.0,0.7,1900-01-01 04:45:00,1900-01-01 19:11:00,14,14.0,14.0,14.0,65.13120379481266,69.57374394621404,71.55333298747615,66.80393971588522
1,2011-08-02,93,74,84,73,76,0,19,446,1910,0.0,0.43,29.04,29.77,8.3,21,9.1,2011,2,Aug,0,0,0,0,0,0,0,0,0,31,84.0,82.0,80.0,0.0,0.0,0.36,1900-01-01 04:46:00,1900-01-01 19:10:00,14,14.0,14.0,14.0,69.6801451182927,65.13120379481266,64.89410549324761,69.25145351909107
2,2011-08-02,93,74,84,73,77,0,19,446,1910,0.0,0.28,29.1,29.75,8.0,20,8.5,2011,2,Aug,0,0,0,0,1,0,0,0,1,31,84.0,83.0,79.0,0.43,0.0,0.0,1900-01-01 04:46:00,1900-01-01 19:10:00,14,14.0,14.0,14.0,69.6801451182927,69.6801451182927,69.57374394621404,60.196870734409735
1,2011-08-03,86,72,79,67,71,0,14,447,1909,0.0,0.0,29.11,29.81,6.9,2,8.0,2011,3,Aug,0,0,0,0,0,0,0,0,0,31,84.0,84.0,80.0,0.28,0.0,0.0,1900-01-01 04:47:00,1900-01-01 19:09:00,14,14.0,14.0,14.0,66.80393971588522,69.6801451182927,65.13120379481266,60.32737377296931
2,2011-08-03,87,73,80,66,71,0,15,447,1909,0.0,0.0,29.16,29.78,9.6,1,10.3,2011,3,Aug,0,0,0,0,0,1,0,0,0,31,79.0,84.0,79.0,0.0,0.43,0.0,1900-01-01 04:47:00,1900-01-01 19:09:00,14,14.0,14.0,14.0,62.458324722578496,66.80393971588522,69.6801451182927,71.55333298747615
1,2011-08-04,84,69,77,66,69,0,12,448,1908,0.0,0.0,29.25,29.94,5.3,5,6.0,2011,4,Aug,0,0,0,0,0,0,0,0,0,31,80.0,84.0,82.0,0.0,0.28,0.0,1900-01-01 04:48:00,1900-01-01 19:08:00,14,14.0,14.0,14.0,68.92447213582345,62.458324722578496,69.6801451182927,64.89410549324761
2,2011-08-04,82,69,76,67,70,0,11,448,1908,0.0,0.0,29.3,29.92,4.8,5,6.7,2011,4,Aug,0,0,0,0,0,0,0,0,0,31,77.0,79.0,83.0,0.0,0.0,0.0,1900-01-01 04:48:00,1900-01-01 19:08:00,14,14.0,14.0,14.0,73.75070041576691,68.92447213582345,66.80393971588522,69.57374394621404
1,2011-08-05,83,69,76,68,71,0,11,449,1907,0.0,0.001,29.21,29.93,4.0,5,5.5,2011,5,Aug,0,0,0,0,0,0,0,0,0,31,76.0,80.0,84.0,0.0,0.0,0.0,1900-01-01 04:49:00,1900-01-01 19:07:00,14,14.0,14.0,14.0,76.33297647608669,73.75070041576691,62.458324722578496,65.13120379481266
2,2011-08-05,84,70,77,68,71,0,12,449,1907,0.0,0.001,29.26,29.91,5.2,7,6.0,2011,5,Aug,0,0,0,0,0,0,0,0,0,31,76.0,77.0,84.0,0.001,0.0,0.43,1900-01-01 04:49:00,1900-01-01 19:07:00,14,14.0,14.0,14.0,73.84655943532408,76.33297647608669,68.92447213582345,69.6801451182927
1,2011-08-06,85,72,79,70,72,0,14,450,1906,0.0,0.18,29.1,29.82,2.5,5,4.0,2011,6,Aug,0,0,0,0,0,1,0,0,0,31,77.0,76.0,84.0,0.001,0.0,0.28,1900-01-01 04:50:00,1900-01-01 19:06:00,14,14.0,14.0,14.0,74.03681432069278,73.84655943532408,73.75070041576691,69.6801451182927
2,2011-08-06,85,73,79,70,72,0,14,450,1906,0.0,0.69,29.15,29.8,1.3,3,3.7,2011,6,Aug,0,0,0,0,0,1,0,0,0,31,79.0,76.0,79.0,0.18,0.001,0.0,1900-01-01 04:50:00,1900-01-01 19:06:00,14,14.0,14.0,14.0,74.03681432069278,74.03681432069278,76.33297647608669,66.80393971588522
1,2011-08-07,86,68,77,69,71,0,12,451,1904,0.0,0.75,29.03,29.75,4.6,27,6.4,2011,7,Aug,0,0,0,0,1,1,0,0,0,31,79.0,77.0,80.0,0.69,0.001,0.0,1900-01-01 04:51:00,1900-01-01 19:04:00,14,14.0,14.0,14.0,76.42087583428885,74.03681432069278,73.84655943532408,62.458324722578496
2,2011-08-07,87,70,79,69,72,0,14,451,1904,0.0,0.49,29.09,29.73,3.6,26,5.6,2011,7,Aug,0,0,0,0,0,1,0,0,1,31,77.0,79.0,77.0,0.75,0.18,0.0,1900-01-01 04:51:00,1900-01-01 19:04:00,14,14.0,14.0,14.0,71.55333298747615,76.42087583428885,74.03681432069278,68.92447213582345
1,2011-08-08,80,68,74,67,69,0,9,452,1903,0.0,0.63,29.0,29.72,4.0,4,6.2,2011,8,Aug,0,0,0,0,0,1,0,0,0,32,79.0,79.0,76.0,0.49,0.69,0.0,1900-01-01 04:52:00,1900-01-01 19:03:00,14,14.0,14.0,14.0,78.83401861415193,71.55333298747615,74.03681432069278,73.75070041576691
2,2011-08-08,80,69,75,67,70,0,10,452,1903,0.0,0.29,29.06,29.7,2.8,6,5.8,2011,8,Aug,0,0,0,0,1,1,0,0,0,32,74.0,77.0,76.0,0.63,0.75,0.001,1900-01-01 04:52:00,1900-01-01 19:03:00,14,14.0,14.0,14.0,76.24461370398792,78.83401861415193,76.42087583428885,76.33297647608669
1,2011-08-09,80,64,72,61,66,0,7,453,1902,0.0,0.0,28.97,29.67,10.8,28,11.1,2011,9,Aug,0,0,0,0,0,1,0,0,0,32,75.0,79.0,77.0,0.29,0.49,0.001,1900-01-01 04:53:00,1900-01-01 19:02:00,14,14.0,14.0,14.0,68.3688639794826,76.24461370398792,71.55333298747615,73.84655943532408
2,2011-08-09,82,66,74,61,66,0,9,453,1902,0.0,0.01,29.03,29.66,11.0,27,11.6,2011,9,Aug,0,0,0,0,0,1,0,0,0,32,72.0,74.0,79.0,0.0,0.63,0.18,1900-01-01 04:53:00,1900-01-01 19:02:00,14,14.0,14.0,14.0,63.9239140107229,68.3688639794826,78.83401861415193,74.03681432069278
1,2011-08-10,77,61,69,54,61,0,4,454,1900,0.0,0.0,29.14,29.84,7.3,31,8.7,2011,10,Aug,0,0,0,0,0,0,0,0,0,32,74.0,75.0,79.0,0.01,0.29,0.69,1900-01-01 04:54:00,1900-01-01 19:00:00,14,14.0,14.0,14.0,58.860894081234285,63.9239140107229,76.24461370398792,74.03681432069278
2,2011-08-10,78,62,70,54,61,0,5,454,1900,0.0,0.0,29.2,29.82,4.4,31,8.0,2011,10,Aug,0,0,0,0,0,0,0,0,0,32,69.0,72.0,77.0,0.0,0.0,0.75,1900-01-01 04:54:00,1900-01-01 19:00:00,14,14.0,14.0,14.0,56.88647185563711,58.860894081234285,68.3688639794826,76.42087583428885
1,2011-08-11,81,57,69,54,61,0,4,455,1859,0.0,0.0,29.25,29.95,2.0,24,3.0,2011,11,Aug,0,0,0,0,0,0,0,0,0,32,70.0,74.0,79.0,0.0,0.01,0.49,1900-01-01 04:55:00,1900-01-01 18:59:00,14,14.0,14.0,14.0,58.860894081234285,56.88647185563711,63.9239140107229,71.55333298747615
2,2011-08-11,81,60,71,54,61,0,6,455,1859,0.0,0.0,29.31,29.93,2.7,23,4.2,2011,11,Aug,0,0,0,0,0,0,0,0,0,32,69.0,69.0,74.0,0.0,0.0,0.63,1900-01-01 04:55:00,1900-01-01 18:59:00,14,14.0,14.0,14.0,54.98631589967303,58.860894081234285,58.860894081234285,78.83401861415193
1,2011-08-12,81,60,71,59,64,0,6,456,1858,0.0,0.0,29.22,29.94,8.3,19,8.5,2011,12,Aug,0,0,0,0,0,0,0,0,0,32,71.0,70.0,75.0,0.0,0.0,0.29,1900-01-01 04:56:00,1900-01-01 18:58:00,14,14.0,14.0,14.0,65.8666800439632,54.98631589967303,56.88647185563711,76.24461370398792
2,2011-08-12,82,65,74,57,64,0,9,456,1858,0.0,0.0,29.28,29.93,8.2,19,8.4,2011,12,Aug,0,0,0,0,0,0,0,0,0,32,71.0,69.0,72.0,0.0,0.0,0.0,1900-01-01 04:56:00,1900-01-01 18:58:00,14,14.0,14.0,14.0,55.41441838978643,65.8666800439632,58.860894081234285,68.3688639794826
1,2011-08-13,83,62,73,64,66,0,8,457,1856,0.0,0.75,29.15,29.86,3.6,27,6.7,2011,13,Aug,0,0,0,0,0,0,0,0,0,32,74.0,71.0,74.0,0.0,0.0,0.01,1900-01-01 04:57:00,1900-01-01 18:56:00,13,14.0,14.0,14.0,73.46016071684971,55.41441838978643,54.98631589967303,63.9239140107229
2,2011-08-13,84,66,75,63,66,0,10,457,1856,0.0,0.93,29.2,29.84,5.3,24,7.8,2011,13,Aug,0,0,0,0,1,1,0,0,0,32,73.0,71.0,69.0,0.75,0.0,0.0,1900-01-01 04:57:00,1900-01-01 18:56:00,13,13.0,14.0,14.0,66.3397046049928,73.46016071684971,65.8666800439632,58.860894081234285
1,2011-08-14,75,62,69,60,63,0,4,458,1855,0.0,0.001,29.24,29.95,10.4,36,11.7,2011,14,Aug,0,0,0,0,0,0,0,0,0,32,75.0,74.0,70.0,0.93,0.0,0.0,1900-01-01 04:58:00,1900-01-01 18:55:00,13,13.0,14.0,14.0,73.06574675207372,66.3397046049928,55.41441838978643,56.88647185563711
2,2011-08-14,75,62,69,60,63,0,4,458,1855,0.0,0.01,29.29,29.93,11.7,35,12.6,2011,14,Aug,0,0,0,0,0,0,0,0,0,32,69.0,73.0,69.0,0.001,0.75,0.0,1900-01-01 04:58:00,1900-01-01 18:55:00,13,13.0,13.0,14.0,73.06574675207372,73.06574675207372,73.46016071684971,58.860894081234285
1,2011-08-15,82,57,70,55,62,0,5,459,1854,0.0,0.0,29.28,29.98,2.4,2,4.9,2011,15,Aug,0,0,0,0,0,0,0,0,0,33,69.0,75.0,71.0,0.01,0.93,0.0,1900-01-01 04:59:00,1900-01-01 18:54:00,13,13.0,13.0,14.0,58.99705880717164,73.06574675207372,66.3397046049928,54.98631589967303
2,2011-08-15,80,59,70,55,62,0,5,459,1854,0.0,0.0,29.33,29.96,2.7,5,5.2,2011,15,Aug,0,0,0,0,0,0,0,0,0,33,70.0,69.0,71.0,0.0,0.001,0.0,1900-01-01 04:59:00,1900-01-01 18:54:00,13,13.0,13.0,14.0,58.99705880717164,58.99705880717164,73.06574675207372,65.8666800439632
1,2011-08-16,85,61,73,58,64,0,8,500,1852,0.0,0.0,29.32,30.03,2.9,18,3.9,2011,16,Aug,0,0,0,0,0,0,0,0,0,33,70.0,69.0,74.0,0.0,0.01,0.0,1900-01-01 05:00:00,1900-01-01 18:52:00,13,13.0,13.0,14.0,59.402102148602275,58.99705880717164,73.06574675207372,55.41441838978643
2,2011-08-16,83,63,73,56,63,0,8,500,1852,0.0,0.0,29.38,30.01,2.3,18,3.0,2011,16,Aug,0,0,0,0,0,0,0,0,0,33,73.0,70.0,73.0,0.0,0.0,0.75,1900-01-01 05:00:00,1900-01-01 18:52:00,13,13.0,13.0,13.0,55.27227971844441,59.402102148602275,58.99705880717164,73.46016071684971
1,2011-08-17,83,62,73,63,67,0,8,501,1851,0.0,0.0,29.31,30.02,5.6,22,6.0,2011,17,Aug,0,0,0,0,0,0,0,0,0,33,73.0,70.0,75.0,0.0,0.0,0.93,1900-01-01 05:01:00,1900-01-01 18:51:00,13,13.0,13.0,13.0,70.93235828358331,55.27227971844441,58.99705880717164,66.3397046049928
2,2011-08-17,83,65,74,61,67,0,9,501,1851,0.0,0.0,29.36,30.01,6.0,21,6.2,2011,17,Aug,0,0,0,0,0,0,0,0,0,33,73.0,73.0,69.0,0.0,0.0,0.001,1900-01-01 05:01:00,1900-01-01 18:51:00,13,13.0,13.0,13.0,63.9239140107229,70.93235828358331,59.402102148602275,73.06574675207372
1,2011-08-18,84,67,76,60,66,0,11,502,1849,0.0,0.0,29.23,29.96,2.3,4,5.2,2011,18,Aug,0,0,0,0,0,0,0,0,0,33,74.0,73.0,69.0,0.0,0.0,0.01,1900-01-01 05:02:00,1900-01-01 18:49:00,13,13.0,13.0,13.0,57.71753423487801,63.9239140107229,55.27227971844441,73.06574675207372
2,2011-08-18,85,71,78,62,67,0,13,502,1849,0.0,0.0,29.28,29.94,2.8,7,5.2,2011,18,Aug,0,0,0,0,0,0,0,0,1,33,76.0,73.0,70.0,0.0,0.0,0.0,1900-01-01 05:02:00,1900-01-01 18:49:00,13,13.0,13.0,13.0,57.99004546109112,57.71753423487801,70.93235828358331,58.99705880717164
